location_key,country_code,subregion1_code,subregion2_code
BR_TO_171240,BR,TO,171240
BR_TO_171245,BR,TO,171245
BR_TO_171250,BR,TO,171250
BR_TO_171270,BR,TO,171270
BR_TO_171280,BR,TO,171280
BR_TO_171320,BR,TO,171320
BR_TO_171330,BR,TO,171330
BR_TO_171360,BR,TO,171360
BR_TO_171370,BR,TO,171370
BR_TO_171380,BR,TO,171380
BR_TO_171395,BR,TO,171395
BR_TO_171420,BR,TO,171420
BR_TO_171430,BR,TO,171430
BR_TO_171488,BR,TO,171488
BR_TO_171500,BR,TO,171500
BR_TO_171510,BR,TO,171510
BR_TO_171515,BR,TO,171515
BR_TO_171525,BR,TO,171525
BR_TO_171550,BR,TO,171550
BR_TO_171570,BR,TO,171570
BR_TO_171575,BR,TO,171575
BR_TO_171610,BR,TO,171610
BR_TO_171620,BR,TO,171620
BR_TO_171630,BR,TO,171630
BR_TO_171650,BR,TO,171650
BR_TO_171660,BR,TO,171660
BR_TO_171665,BR,TO,171665
BR_TO_171670,BR,TO,171670
BR_TO_171700,BR,TO,171700
BR_TO_171720,BR,TO,171720
BR_TO_171750,BR,TO,171750
BR_TO_171780,BR,TO,171780
BR_TO_171790,BR,TO,171790
BR_TO_171800,BR,TO,171800
BR_TO_171820,BR,TO,171820
BR_TO_171830,BR,TO,171830
BR_TO_171840,BR,TO,171840
BR_TO_171845,BR,TO,171845
BR_TO_171850,BR,TO,171850
BR_TO_171855,BR,TO,171855
BR_TO_171865,BR,TO,171865
BR_TO_171870,BR,TO,171870
BR_TO_171875,BR,TO,171875
BR_TO_171880,BR,TO,171880
BR_TO_171884,BR,TO,171884
BR_TO_171886,BR,TO,171886
BR_TO_171888,BR,TO,171888
BR_TO_171889,BR,TO,171889
BR_TO_171890,BR,TO,171890
BR_TO_171900,BR,TO,171900
BR_TO_172000,BR,TO,172000
BR_TO_172010,BR,TO,172010
BR_TO_172015,BR,TO,172015
BR_TO_172020,BR,TO,172020
BR_TO_172025,BR,TO,172025
BR_TO_172030,BR,TO,172030
BR_TO_172049,BR,TO,172049
BR_TO_172065,BR,TO,172065
BR_TO_172080,BR,TO,172080
BR_TO_172085,BR,TO,172085
BR_TO_172090,BR,TO,172090
BR_TO_172093,BR,TO,172093
BR_TO_172097,BR,TO,172097
BR_TO_172100,BR,TO,172100
BR_TO_172110,BR,TO,172110
BR_TO_172120,BR,TO,172120
BR_TO_172125,BR,TO,172125
BR_TO_172130,BR,TO,172130
BR_TO_172208,BR,TO,172208
BR_TO_172210,BR,TO,172210
BS,BS,,
BT,BT,,
BV,BV,,
BW,BW,,
BY,BY,,
BZ,BZ,,
CA,CA,,
CA_AB,CA,AB,
CA_AB_4831,CA,AB,4831
CA_AB_4832,CA,AB,4832
CA_AB_4833,CA,AB,4833
CA_AB_4834,CA,AB,4834
CA_AB_4835,CA,AB,4835
CA_BC,CA,BC,
CA_BC_5910,CA,BC,5910
CA_BC_5920,CA,BC,5920
CA_BC_5930,CA,BC,5930
CA_BC_5940,CA,BC,5940
CA_BC_5950,CA,BC,5950
CA_MB,CA,MB,
CA_MB_4601,CA,MB,4601
CA_MB_4602,CA,MB,4602
CA_MB_4603,CA,MB,4603
CA_MB_4604,CA,MB,4604
CA_MB_4605,CA,MB,4605
CA_NB,CA,NB,
CA_NB_1301,CA,NB,1301
CA_NB_1302,CA,NB,1302
CA_NB_1303,CA,NB,1303
CA_NB_1304,CA,NB,1304
CA_NB_1305,CA,NB,1305
CA_NB_1306,CA,NB,1306
CA_NB_1307,CA,NB,1307
CA_NL,CA,NL,
CA_NL_1011,CA,NL,1011
CA_NL_1012,CA,NL,1012
CA_NL_1013,CA,NL,1013
CA_NL_1014,CA,NL,1014
CA_NS,CA,NS,
CA_NS_1201,CA,NS,1201
CA_NS_1202,CA,NS,1202
CA_NS_1203,CA,NS,1203
CA_NS_1204,CA,NS,1204
CA_NT,CA,NT,
CA_NT_6101,CA,NT,6101
CA_NU,CA,NU,
CA_ON,CA,ON,
CA_ON_3526,CA,ON,3526
CA_ON_3527,CA,ON,3527
CA_ON_3530,CA,ON,3530
CA_ON_3533,CA,ON,3533
CA_ON_3534,CA,ON,3534
CA_ON_3535,CA,ON,3535
CA_ON_3536,CA,ON,3536
CA_ON_3537,CA,ON,3537
CA_ON_3538,CA,ON,3538
CA_ON_3539,CA,ON,3539
CA_ON_3540,CA,ON,3540
CA_ON_3541,CA,ON,3541
CA_ON_3542,CA,ON,3542
CA_ON_3543,CA,ON,3543
CA_ON_3544,CA,ON,3544
CA_ON_3546,CA,ON,3546
CA_ON_3547,CA,ON,3547
CA_ON_3549,CA,ON,3549
CA_ON_3551,CA,ON,3551
CA_ON_3553,CA,ON,3553
CA_ON_3554,CA,ON,3554
CA_ON_3555,CA,ON,3555
CA_ON_3556,CA,ON,3556
CA_ON_3557,CA,ON,3557
CA_ON_3558,CA,ON,3558
CA_ON_3560,CA,ON,3560
CA_ON_3561,CA,ON,3561
CA_ON_3562,CA,ON,3562
CA_ON_3563,CA,ON,3563
CA_ON_3565,CA,ON,3565
CA_ON_3566,CA,ON,3566
CA_ON_3568,CA,ON,3568
CA_ON_3570,CA,ON,3570
CA_ON_3575,CA,ON,3575
CA_ON_3595,CA,ON,3595
CA_PE,CA,PE,
CA_PE_1100,CA,PE,1100
CA_QC,CA,QC,
CA_QC_2401,CA,QC,2401
CA_QC_2402,CA,QC,2402
CA_QC_2403,CA,QC,2403
CA_QC_2404,CA,QC,2404
CA_QC_2405,CA,QC,2405
CA_QC_2406,CA,QC,2406
CA_QC_2407,CA,QC,2407
CA_QC_2408,CA,QC,2408
CA_QC_2409,CA,QC,2409
CA_QC_2410,CA,QC,2410
CA_QC_2411,CA,QC,2411
CA_QC_2412,CA,QC,2412
CA_QC_2413,CA,QC,2413
CA_QC_2414,CA,QC,2414
CA_QC_2415,CA,QC,2415
CA_QC_2416,CA,QC,2416
CA_QC_2417,CA,QC,2417
CA_QC_2418,CA,QC,2418
CA_SK,CA,SK,
CA_SK_4701,CA,SK,4701
CA_SK_4702,CA,SK,4702
CA_SK_4703,CA,SK,4703
CA_SK_4704,CA,SK,4704
CA_SK_4705,CA,SK,4705
CA_SK_4706,CA,SK,4706
CA_YT,CA,YT,
CA_YT_6001,CA,YT,6001
CC,CC,,
CD,CD,,
CD_BC,CD,BC,
CD_BN,CD,BN,
CD_BU,CD,BU,
CD_EQ,CD,EQ,
CD_HK,CD,HK,
CD_HL,CD,HL,
CD_HU,CD,HU,
CD_IT,CD,IT,
CD_KA,CD,KA,
CD_KC,CD,KC,
CD_KE,CD,KE,
CD_KG,CD,KG,
CD_KL,CD,KL,
CD_KN,CD,KN,
CD_KS,CD,KS,
CD_KW,CD,KW,
CD_LO,CD,LO,
CD_LU,CD,LU,
CD_MA,CD,MA,
CD_MN,CD,MN,
CD_MO,CD,MO,
CD_NK,CD,NK,
CD_NU,CD,NU,
CD_OR,CD,OR,
CD_SA,CD,SA,
CD_SK,CD,SK,
CD_SU,CD,SU,
CD_TA,CD,TA,
CD_TO,CD,TO,
CD_TU,CD,TU,
CF,CF,,
CG,CG,,
CH,CH,,
CH_AG,CH,AG,
CH_AI,CH,AI,
CH_AR,CH,AR,
CH_BE,CH,BE,
CH_BL,CH,BL,
CH_BS,CH,BS,
CH_FR,CH,FR,
CH_GE,CH,GE,
CH_GL,CH,GL,
CH_GR,CH,GR,
CH_JU,CH,JU,
CH_LU,CH,LU,
CH_NE,CH,NE,
CH_NW,CH,NW,
CH_OW,CH,OW,
CH_SG,CH,SG,
CH_SH,CH,SH,
CH_SO,CH,SO,
CH_SZ,CH,SZ,
CH_TG,CH,TG,
CH_TI,CH,TI,
CH_UR,CH,UR,
CH_VD,CH,VD,
CH_VS,CH,VS,
CH_ZG,CH,ZG,
CH_ZH,CH,ZH,
CI,CI,,
CK,CK,,
CL,CL,,
CL_AI,CL,AI,
CL_AI_11101,CL,AI,11101
CL_AI_11102,CL,AI,11102
CL_AI_11201,CL,AI,11201
CL_AI_11202,CL,AI,11202
CL_AI_11203,CL,AI,11203
CL_AI_11301,CL,AI,11301
CL_AI_11302,CL,AI,11302
CL_AI_11303,CL,AI,11303
CL_AI_11401,CL,AI,11401
CL_AI_11402,CL,AI,11402
CL_AN,CL,AN,
CL_AN_02101,CL,AN,02101
CL_AN_02102,CL,AN,02102
CL_AN_02103,CL,AN,02103
CL_AN_02104,CL,AN,02104
CL_AN_02201,CL,AN,02201
CL_AN_02202,CL,AN,02202
CL_AN_02203,CL,AN,02203
CL_AN_02301,CL,AN,02301
CL_AN_02302,CL,AN,02302
CL_AP,CL,AP,
CL_AP_15101,CL,AP,15101
CL_AP_15102,CL,AP,15102
CL_AP_15201,CL,AP,15201
CL_AP_15202,CL,AP,15202
CL_AR,CL,AR,
CL_AR_09101,CL,AR,09101
CL_AR_09102,CL,AR,09102
CL_AR_09103,CL,AR,09103
CL_AR_09104,CL,AR,09104
CL_AR_09105,CL,AR,09105
CL_AR_09106,CL,AR,09106
CL_AR_09107,CL,AR,09107
CL_AR_09108,CL,AR,09108
CL_AR_09109,CL,AR,09109
CL_AR_09110,CL,AR,09110
CL_AR_09111,CL,AR,09111
CL_AR_09112,CL,AR,09112
CL_AR_09113,CL,AR,09113
CL_AR_09114,CL,AR,09114
CL_AR_09115,CL,AR,09115
CL_AR_09116,CL,AR,09116
CL_AR_09117,CL,AR,09117
CL_AR_09118,CL,AR,09118
CL_AR_09119,CL,AR,09119
CL_AR_09120,CL,AR,09120
CL_AR_09121,CL,AR,09121
CL_AR_09201,CL,AR,09201
CL_AR_09202,CL,AR,09202
CL_AR_09203,CL,AR,09203
CL_AR_09204,CL,AR,09204
CL_AR_09205,CL,AR,09205
CL_AR_09206,CL,AR,09206
CL_AR_09207,CL,AR,09207
CL_AR_09208,CL,AR,09208
CL_AR_09209,CL,AR,09209
CL_AR_09210,CL,AR,09210
CL_AR_09211,CL,AR,09211
CL_AT,CL,AT,
CL_AT_03101,CL,AT,03101
CL_AT_03102,CL,AT,03102
CL_AT_03103,CL,AT,03103
CL_AT_03201,CL,AT,03201
CL_AT_03202,CL,AT,03202
CL_AT_03301,CL,AT,03301
CL_AT_03302,CL,AT,03302
CL_AT_03303,CL,AT,03303
CL_AT_03304,CL,AT,03304
CL_BI,CL,BI,
CL_BI_08101,CL,BI,08101
CL_BI_08102,CL,BI,08102
CL_BI_08103,CL,BI,08103
CL_BI_08104,CL,BI,08104
CL_BI_08105,CL,BI,08105
CL_BI_08106,CL,BI,08106
CL_BI_08107,CL,BI,08107
CL_BI_08108,CL,BI,08108
CL_BI_08109,CL,BI,08109
CL_BI_08110,CL,BI,08110
CL_BI_08111,CL,BI,08111
CL_BI_08112,CL,BI,08112
CL_BI_08201,CL,BI,08201
CL_BI_08202,CL,BI,08202
CL_BI_08203,CL,BI,08203
CL_BI_08204,CL,BI,08204
CL_BI_08205,CL,BI,08205
CL_BI_08206,CL,BI,08206
CL_BI_08207,CL,BI,08207
CL_BI_08301,CL,BI,08301
CL_BI_08302,CL,BI,08302
CL_BI_08303,CL,BI,08303
CL_BI_08304,CL,BI,08304
CL_BI_08305,CL,BI,08305
CL_BI_08306,CL,BI,08306
CL_BI_08307,CL,BI,08307
CL_BI_08308,CL,BI,08308
CL_BI_08309,CL,BI,08309
CL_BI_08310,CL,BI,08310
CL_BI_08311,CL,BI,08311
CL_BI_08312,CL,BI,08312
CL_BI_08313,CL,BI,08313
CL_BI_08314,CL,BI,08314
CL_CO,CL,CO,
CL_CO_04101,CL,CO,04101
CL_CO_04102,CL,CO,04102
CL_CO_04103,CL,CO,04103
CL_CO_04104,CL,CO,04104
CL_CO_04105,CL,CO,04105
CL_CO_04106,CL,CO,04106
CL_CO_04201,CL,CO,04201
CL_CO_04202,CL,CO,04202
CL_CO_04203,CL,CO,04203
CL_CO_04204,CL,CO,04204
CL_CO_04301,CL,CO,04301
CL_CO_04302,CL,CO,04302
CL_CO_04303,CL,CO,04303
CL_CO_04304,CL,CO,04304
CL_CO_04305,CL,CO,04305
CL_LI,CL,LI,
CL_LI_06101,CL,LI,06101
CL_LI_06102,CL,LI,06102
CL_LI_06103,CL,LI,06103
CL_LI_06104,CL,LI,06104
CL_LI_06105,CL,LI,06105
CL_LI_06106,CL,LI,06106
CL_LI_06107,CL,LI,06107
CL_LI_06108,CL,LI,06108
CL_LI_06109,CL,LI,06109
CL_LI_06110,CL,LI,06110
CL_LI_06111,CL,LI,06111
CL_LI_06112,CL,LI,06112
CL_LI_06113,CL,LI,06113
CL_LI_06114,CL,LI,06114
CL_LI_06115,CL,LI,06115
CL_LI_06116,CL,LI,06116
CL_LI_06117,CL,LI,06117
CL_LI_06201,CL,LI,06201
CL_LI_06202,CL,LI,06202
CL_LI_06203,CL,LI,06203
CL_LI_06204,CL,LI,06204
CL_LI_06205,CL,LI,06205
CL_LI_06206,CL,LI,06206
CL_LI_06301,CL,LI,06301
CL_LI_06302,CL,LI,06302
CL_LI_06303,CL,LI,06303
CL_LI_06304,CL,LI,06304
CL_LI_06305,CL,LI,06305
CL_LI_06306,CL,LI,06306
CL_LI_06307,CL,LI,06307
CL_LI_06308,CL,LI,06308
CL_LI_06309,CL,LI,06309
CL_LI_06310,CL,LI,06310
CL_LL,CL,LL,
CL_LL_10101,CL,LL,10101
CL_LL_10102,CL,LL,10102
CL_LL_10103,CL,LL,10103
CL_LL_10104,CL,LL,10104
CL_LL_10105,CL,LL,10105
CL_LL_10106,CL,LL,10106
CL_LL_10107,CL,LL,10107
CL_LL_10108,CL,LL,10108
CL_LL_10109,CL,LL,10109
CL_LL_10201,CL,LL,10201
CL_LL_10202,CL,LL,10202
CL_LL_10203,CL,LL,10203
CL_LL_10204,CL,LL,10204
CL_LL_10205,CL,LL,10205
CL_LL_10206,CL,LL,10206
CL_LL_10207,CL,LL,10207
CL_LL_10208,CL,LL,10208
CL_LL_10209,CL,LL,10209
CL_LL_10210,CL,LL,10210
CL_LL_10301,CL,LL,10301
CL_LL_10302,CL,LL,10302
CL_LL_10303,CL,LL,10303
CL_LL_10304,CL,LL,10304
CL_LL_10305,CL,LL,10305
CL_LL_10306,CL,LL,10306
CL_LL_10307,CL,LL,10307
CL_LL_10401,CL,LL,10401
CL_LL_10402,CL,LL,10402
CL_LL_10403,CL,LL,10403
CL_LL_10404,CL,LL,10404
CL_LR,CL,LR,
CL_LR_14101,CL,LR,14101
CL_LR_14102,CL,LR,14102
CL_LR_14103,CL,LR,14103
CL_LR_14104,CL,LR,14104
CL_LR_14105,CL,LR,14105
CL_LR_14106,CL,LR,14106
CL_LR_14107,CL,LR,14107
CL_LR_14108,CL,LR,14108
CL_LR_14201,CL,LR,14201
CL_LR_14202,CL,LR,14202
CL_LR_14203,CL,LR,14203
CL_LR_14204,CL,LR,14204
CL_MA,CL,MA,
CL_MA_12101,CL,MA,12101
CL_MA_12102,CL,MA,12102
CL_MA_12103,CL,MA,12103
CL_MA_12104,CL,MA,12104
CL_MA_12201,CL,MA,12201
CL_MA_12202,CL,MA,12202
CL_MA_12301,CL,MA,12301
CL_MA_12302,CL,MA,12302
CL_MA_12303,CL,MA,12303
CL_MA_12401,CL,MA,12401
CL_MA_12402,CL,MA,12402
CL_ML,CL,ML,
CL_ML_07101,CL,ML,07101
CL_ML_07102,CL,ML,07102
CL_ML_07103,CL,ML,07103
CL_ML_07104,CL,ML,07104
CL_ML_07105,CL,ML,07105
CL_ML_07106,CL,ML,07106
CL_ML_07107,CL,ML,07107
CL_ML_07108,CL,ML,07108
CL_ML_07109,CL,ML,07109
CL_ML_07110,CL,ML,07110
CL_ML_07201,CL,ML,07201
CL_ML_07202,CL,ML,07202
CL_ML_07203,CL,ML,07203
CL_ML_07301,CL,ML,07301
CL_ML_07302,CL,ML,07302
CL_ML_07303,CL,ML,07303
CL_ML_07304,CL,ML,07304
CL_ML_07305,CL,ML,07305
CL_ML_07306,CL,ML,07306
CL_ML_07307,CL,ML,07307
CL_ML_07308,CL,ML,07308
CL_ML_07309,CL,ML,07309
CL_ML_07401,CL,ML,07401
CL_ML_07402,CL,ML,07402
CL_ML_07403,CL,ML,07403
CL_ML_07404,CL,ML,07404
CL_ML_07405,CL,ML,07405
CL_ML_07406,CL,ML,07406
CL_ML_07407,CL,ML,07407
CL_ML_07408,CL,ML,07408
CL_NB,CL,NB,
CL_NB_16101,CL,NB,16101
CL_NB_16102,CL,NB,16102
CL_NB_16103,CL,NB,16103
CL_NB_16104,CL,NB,16104
CL_NB_16105,CL,NB,16105
CL_NB_16106,CL,NB,16106
CL_NB_16107,CL,NB,16107
CL_NB_16108,CL,NB,16108
CL_NB_16109,CL,NB,16109
CL_NB_16201,CL,NB,16201
CL_NB_16202,CL,NB,16202
CL_NB_16203,CL,NB,16203
CL_NB_16204,CL,NB,16204
CL_NB_16205,CL,NB,16205
CL_NB_16206,CL,NB,16206
CL_NB_16207,CL,NB,16207
CL_NB_16301,CL,NB,16301
CL_NB_16302,CL,NB,16302
CL_NB_16303,CL,NB,16303
CL_NB_16304,CL,NB,16304
CL_NB_16305,CL,NB,16305
CL_RM,CL,RM,
CL_RM_13101,CL,RM,13101
CL_RM_13102,CL,RM,13102
CL_RM_13103,CL,RM,13103
CL_RM_13104,CL,RM,13104
CL_RM_13105,CL,RM,13105
CL_RM_13106,CL,RM,13106
CL_RM_13107,CL,RM,13107
CL_RM_13108,CL,RM,13108
CL_RM_13109,CL,RM,13109
CL_RM_13110,CL,RM,13110
CL_RM_13111,CL,RM,13111
CL_RM_13112,CL,RM,13112
CL_RM_13113,CL,RM,13113
CL_RM_13114,CL,RM,13114
CL_RM_13115,CL,RM,13115
CL_RM_13116,CL,RM,13116
CL_RM_13117,CL,RM,13117
CL_RM_13118,CL,RM,13118
CL_RM_13119,CL,RM,13119
CL_RM_13120,CL,RM,13120
CL_RM_13121,CL,RM,13121
CL_RM_13122,CL,RM,13122
CL_RM_13123,CL,RM,13123
CL_RM_13124,CL,RM,13124
CL_RM_13125,CL,RM,13125
CL_RM_13126,CL,RM,13126
CL_RM_13127,CL,RM,13127
CL_RM_13128,CL,RM,13128
CL_RM_13129,CL,RM,13129
CL_RM_13130,CL,RM,13130
CL_RM_13131,CL,RM,13131
CL_RM_13132,CL,RM,13132
CL_RM_13201,CL,RM,13201
CL_RM_13202,CL,RM,13202
CL_RM_13203,CL,RM,13203
CL_RM_13301,CL,RM,13301
CL_RM_13302,CL,RM,13302
CL_RM_13303,CL,RM,13303
CL_RM_13401,CL,RM,13401
CL_RM_13402,CL,RM,13402
CL_RM_13403,CL,RM,13403
CL_RM_13404,CL,RM,13404
CL_RM_13501,CL,RM,13501
CL_RM_13502,CL,RM,13502
CL_RM_13503,CL,RM,13503
CL_RM_13504,CL,RM,13504
CL_RM_13505,CL,RM,13505
CL_RM_13601,CL,RM,13601
CL_RM_13602,CL,RM,13602
CL_RM_13603,CL,RM,13603
CL_RM_13604,CL,RM,13604
CL_RM_13605,CL,RM,13605
CL_TA,CL,TA,
CL_TA_01101,CL,TA,01101
CL_TA_01107,CL,TA,01107
CL_TA_01401,CL,TA,01401
CL_TA_01402,CL,TA,01402
CL_TA_01403,CL,TA,01403
CL_TA_01404,CL,TA,01404
CL_TA_01405,CL,TA,01405
CL_VS,CL,VS,
CL_VS_05101,CL,VS,05101
CL_VS_05102,CL,VS,05102
CL_VS_05103,CL,VS,05103
CL_VS_05104,CL,VS,05104
CL_VS_05105,CL,VS,05105
CL_VS_05107,CL,VS,05107
CL_VS_05109,CL,VS,05109
CL_VS_05201,CL,VS,05201
CL_VS_05301,CL,VS,05301
CL_VS_05302,CL,VS,05302
CL_VS_05303,CL,VS,05303
CL_VS_05304,CL,VS,05304
CL_VS_05401,CL,VS,05401
CL_VS_05402,CL,VS,05402
CL_VS_05403,CL,VS,05403
CL_VS_05404,CL,VS,05404
CL_VS_05405,CL,VS,05405
CL_VS_05501,CL,VS,05501
CL_VS_05502,CL,VS,05502
CL_VS_05503,CL,VS,05503
CL_VS_05504,CL,VS,05504
CL_VS_05506,CL,VS,05506
CL_VS_05601,CL,VS,05601
CL_VS_05602,CL,VS,05602
CL_VS_05603,CL,VS,05603
CL_VS_05604,CL,VS,05604
CL_VS_05605,CL,VS,05605
CL_VS_05606,CL,VS,05606
CL_VS_05701,CL,VS,05701
CL_VS_05702,CL,VS,05702
CL_VS_05703,CL,VS,05703
CL_VS_05704,CL,VS,05704
CL_VS_05705,CL,VS,05705
CL_VS_05706,CL,VS,05706
CL_VS_05801,CL,VS,05801
CL_VS_05802,CL,VS,05802
CL_VS_05803,CL,VS,05803
CL_VS_05804,CL,VS,05804
CM,CM,,
CN,CN,,
CN_AH,CN,AH,
CN_BJ,CN,BJ,
CN_CQ,CN,CQ,
CN_FJ,CN,FJ,
CN_GD,CN,GD,
CN_GS,CN,GS,
CN_GX,CN,GX,
CN_GZ,CN,GZ,
CN_HA,CN,HA,
CN_HB,CN,HB,
CN_HE,CN,HE,
CN_HI,CN,HI,
CN_HL,CN,HL,
CN_HN,CN,HN,
CN_JL,CN,JL,
CN_JS,CN,JS,
CN_JX,CN,JX,
CN_LN,CN,LN,
CN_NM,CN,NM,
CN_NX,CN,NX,
CN_QH,CN,QH,
CN_SC,CN,SC,
CN_SD,CN,SD,
CN_SH,CN,SH,
CN_SN,CN,SN,
CN_SX,CN,SX,
CN_TJ,CN,TJ,
CN_XJ,CN,XJ,
CN_XZ,CN,XZ,
CN_YN,CN,YN,
CN_ZJ,CN,ZJ,
CO,CO,,
CO_05,CO,05,
CO_05_05001,CO,05,05001
CO_05_05002,CO,05,05002
CO_05_05004,CO,05,05004
CO_05_05021,CO,05,05021
CO_05_05030,CO,05,05030
CO_05_05031,CO,05,05031
CO_05_05034,CO,05,05034
CO_05_05036,CO,05,05036
CO_05_05038,CO,05,05038
CO_05_05040,CO,05,05040
CO_05_05042,CO,05,05042
CO_05_05044,CO,05,05044
CO_05_05045,CO,05,05045
CO_05_05051,CO,05,05051
CO_05_05055,CO,05,05055
CO_05_05059,CO,05,05059
CO_05_05079,CO,05,05079
CO_05_05086,CO,05,05086
CO_05_05088,CO,05,05088
CO_05_05091,CO,05,05091
CO_05_05093,CO,05,05093
CO_05_05101,CO,05,05101
CO_05_05107,CO,05,05107
CO_05_05113,CO,05,05113
CO_05_05120,CO,05,05120
CO_05_05125,CO,05,05125
CO_05_05129,CO,05,05129
CO_05_05134,CO,05,05134
CO_05_05138,CO,05,05138
CO_05_05142,CO,05,05142
CO_05_05145,CO,05,05145
CO_05_05147,CO,05,05147
CO_05_05148,CO,05,05148
CO_05_05150,CO,05,05150
CO_05_05154,CO,05,05154
CO_05_05172,CO,05,05172
CO_05_05190,CO,05,05190
CO_05_05197,CO,05,05197
CO_05_05206,CO,05,05206
CO_05_05209,CO,05,05209
CO_05_05212,CO,05,05212
CO_05_05234,CO,05,05234
CO_05_05237,CO,05,05237
CO_05_05240,CO,05,05240
CO_05_05250,CO,05,05250
CO_05_05264,CO,05,05264
CO_05_05266,CO,05,05266
CO_05_05282,CO,05,05282
CO_05_05284,CO,05,05284
CO_05_05306,CO,05,05306
CO_05_05308,CO,05,05308
CO_05_05310,CO,05,05310
CO_05_05313,CO,05,05313
CO_05_05315,CO,05,05315
CO_05_05318,CO,05,05318
CO_05_05321,CO,05,05321
CO_05_05347,CO,05,05347
CO_05_05353,CO,05,05353
CO_05_05360,CO,05,05360
CO_05_05361,CO,05,05361
CO_05_05364,CO,05,05364
CO_05_05368,CO,05,05368
CO_05_05376,CO,05,05376
CO_05_05380,CO,05,05380
CO_05_05390,CO,05,05390
CO_05_05400,CO,05,05400
CO_05_05411,CO,05,05411
CO_05_05425,CO,05,05425
CO_05_05440,CO,05,05440
CO_05_05467,CO,05,05467
CO_05_05475,CO,05,05475
CO_05_05480,CO,05,05480
CO_05_05483,CO,05,05483
CO_05_05490,CO,05,05490
CO_05_05495,CO,05,05495
CO_05_05501,CO,05,05501
CO_05_05541,CO,05,05541
CO_05_05543,CO,05,05543
CO_05_05576,CO,05,05576
CO_05_05579,CO,05,05579
CO_05_05585,CO,05,05585
CO_05_05591,CO,05,05591
CO_05_05604,CO,05,05604
CO_05_05607,CO,05,05607
CO_05_05615,CO,05,05615
CO_05_05628,CO,05,05628
CO_05_05631,CO,05,05631
CO_05_05642,CO,05,05642
CO_05_05647,CO,05,05647
CO_05_05649,CO,05,05649
CO_05_05652,CO,05,05652
CO_05_05656,CO,05,05656
CO_05_05658,CO,05,05658
CO_05_05659,CO,05,05659
CO_05_05660,CO,05,05660
CO_05_05664,CO,05,05664
CO_05_05665,CO,05,05665
CO_05_05667,CO,05,05667
CO_05_05670,CO,05,05670
CO_05_05674,CO,05,05674
CO_05_05679,CO,05,05679
CO_05_05686,CO,05,05686
CO_05_05690,CO,05,05690
CO_05_05697,CO,05,05697
CO_05_05736,CO,05,05736
CO_05_05756,CO,05,05756
CO_05_05761,CO,05,05761
CO_05_05789,CO,05,05789
CO_05_05790,CO,05,05790
CO_05_05792,CO,05,05792
CO_05_05809,CO,05,05809
CO_05_05819,CO,05,05819
CO_05_05837,CO,05,05837
CO_05_05842,CO,05,05842
CO_05_05847,CO,05,05847
CO_05_05854,CO,05,05854
CO_05_05856,CO,05,05856
CO_05_05858,CO,05,05858
CO_05_05861,CO,05,05861
CO_05_05873,CO,05,05873
CO_05_05885,CO,05,05885
CO_05_05887,CO,05,05887
CO_05_05890,CO,05,05890
CO_05_05893,CO,05,05893
CO_05_05895,CO,05,05895
CO_08,CO,08,
CO_08_08001,CO,08,08001
CO_08_08078,CO,08,08078
CO_08_08137,CO,08,08137
CO_08_08141,CO,08,08141
CO_08_08296,CO,08,08296
CO_08_08372,CO,08,08372
CO_08_08421,CO,08,08421
CO_08_08433,CO,08,08433
CO_08_08436,CO,08,08436
CO_08_08520,CO,08,08520
CO_08_08549,CO,08,08549
CO_08_08558,CO,08,08558
CO_08_08560,CO,08,08560
CO_08_08573,CO,08,08573
CO_08_08606,CO,08,08606
CO_08_08634,CO,08,08634
CO_08_08638,CO,08,08638
CO_08_08675,CO,08,08675
CO_08_08685,CO,08,08685
CO_08_08758,CO,08,08758
CO_08_08770,CO,08,08770
CO_08_08832,CO,08,08832
CO_08_08849,CO,08,08849
CO_11,CO,11,
CO_11_11001,CO,11,11001
CO_13,CO,13,
CO_13_13001,CO,13,13001
CO_13_13006,CO,13,13006
CO_13_13030,CO,13,13030
CO_13_13042,CO,13,13042
CO_13_13052,CO,13,13052
CO_13_13062,CO,13,13062
CO_13_13074,CO,13,13074
CO_13_13140,CO,13,13140
CO_13_13160,CO,13,13160
CO_13_13188,CO,13,13188
CO_13_13212,CO,13,13212
CO_13_13222,CO,13,13222
CO_13_13244,CO,13,13244
CO_13_13248,CO,13,13248
CO_13_13268,CO,13,13268
CO_13_13300,CO,13,13300
CO_13_13430,CO,13,13430
CO_13_13433,CO,13,13433
CO_13_13440,CO,13,13440
CO_13_13442,CO,13,13442
CO_13_13458,CO,13,13458
CO_13_13468,CO,13,13468
CO_13_13473,CO,13,13473
CO_13_13490,CO,13,13490
CO_13_13549,CO,13,13549
CO_13_13580,CO,13,13580
CO_13_13600,CO,13,13600
CO_13_13620,CO,13,13620
CO_13_13647,CO,13,13647
CO_13_13650,CO,13,13650
CO_13_13654,CO,13,13654
CO_13_13655,CO,13,13655
CO_13_13657,CO,13,13657
CO_13_13667,CO,13,13667
CO_13_13670,CO,13,13670
CO_13_13673,CO,13,13673
CO_13_13683,CO,13,13683
CO_13_13688,CO,13,13688
CO_13_13744,CO,13,13744
CO_13_13760,CO,13,13760
CO_13_13780,CO,13,13780
CO_13_13810,CO,13,13810
CO_13_13836,CO,13,13836
CO_13_13838,CO,13,13838
CO_13_13873,CO,13,13873
